ID,CITY_ID,city_label,VERSION,ADDRESS,DESCRIPTION,REG_DATE,COMPLETE_DATE,ANSWER,COORDS_GOOGLE_LAT,COORDS_GOOGLE_LNG,PROBLEM_TYPE,STATUS,DEP_NAME,USER_ID,SOLVED_TIME,ATTACHMENT
290116,1,"Vilnius,Grigiškės",Android,"M. Mironaitės g. 14, 04234 Vilnius, Lithuania","Ford tranzit, baltas.[duomenys nuasmeninti]. Negaliojantis privalomasis draudimas. Stovi paliktas jau kelis mėnesius.","2023-03-01 00:42:50",,,54.679913,25.191774,"Neeksploatuojami automobiliai",Nagrinėjama,"Viešosios tvarkos skyrius",122220,,https://minio.vilnius.lt/vilnius/20230301_1677624171_591717513.jpeg
290117,2,Alytus,Internetu,"Alyvų tak. 11, Alytus 62142","Nukritę paminklo - fontano granito dalis, skvere, kur buvęs Vito paminklas.","2023-03-01 01:20:30",,,54.399147,24.048864,"Gatvių priežiūra ir tvarkymas",Nagrinėjama,"Miesto ūkio skyrius",78823,,https://minio.vilnius.lt/alytus/20230301_1677626431_86076667_20230301_1.jpg
290118,1,"Vilnius,Grigiškės",Android,"A.P.Kavoliuko 19, 04319 Vilnius, Lietuva","Stovejimo Pazeidimai<br>Pažeidimo data ir laikas: 2023-03-01 04:22<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2023-03-01 04:23:05",,"Jūsų pranešimas priimtas. Užfiksuoto administracinio nusižengimo teisena bus vykdoma Lietuvos Respublikos administracinių nusižengimų kodekse nustatyta tvarka ir terminais. Saugant asmens duomenų privatumą, detalesnė informacija apie transporto priemonės savininko (valdytojo) atžvilgiu priimtus sprendimus neskelbtina.",54.694527,25.214767,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",117644,,https://minio.vilnius.lt/vilnius/20230301_1677637385_1555908098.jpeg
290118,1,"Vilnius,Grigiškės",Android,"A.P.Kavoliuko 19, 04319 Vilnius, Lietuva","Stovejimo Pazeidimai<br>Pažeidimo data ir laikas: 2023-03-01 04:22<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2023-03-01 04:23:05",,"Jūsų pranešimas priimtas. Užfiksuoto administracinio nusižengimo teisena bus vykdoma Lietuvos Respublikos administracinių nusižengimų kodekse nustatyta tvarka ir terminais. Saugant asmens duomenų privatumą, detalesnė informacija apie transporto priemonės savininko (valdytojo) atžvilgiu priimtus sprendimus neskelbtina.",54.694527,25.214767,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",117644,,https://minio.vilnius.lt/vilnius/20230301_1677637387_612535516.jpeg
290119,1,"Vilnius,Grigiškės",Internetu,"Justiniškių g. 144c, Vilnius 05269","OPEL ASTRA juodos spalvos, neleistinoje vietoje Justiniškių 144c Vilnius, be vairuotojo paliktas automobilis po ženklu draudžiama sustoti trukdo įvažiuoti iš Justiniškių gatvės į Sviliškių gatvę, nes yra priparkuotas lėtėjimo juostoje, ir visiškai užstoja matomumą išvažiuojant iš Sviliškių gatvės į Justiniškių gatvę.<br>Pažeidimo data ir laikas: 2023-03-01 05:44<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2023-03-01 06:10:41",,"Jūsų pranešimas priimtas. Užfiksuoto administracinio nusižengimo teisena bus vykdoma Lietuvos Respublikos administracinių nusižengimų kodekse nustatyta tvarka ir terminais. Saugant asmens duomenų privatumą, detalesnė informacija apie transporto priemonės savininko (valdytojo) atžvilgiu priimtus sprendimus neskelbtina.",54.731674,25.219353,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",91303,,https://minio.vilnius.lt/vilnius/20230301_1677643842_774852800_20230301_1.jpg
290119,1,"Vilnius,Grigiškės",Internetu,"Justiniškių g. 144c, Vilnius 05269","OPEL ASTRA juodos spalvos, neleistinoje vietoje Justiniškių 144c Vilnius, be vairuotojo paliktas automobilis po ženklu draudžiama sustoti trukdo įvažiuoti iš Justiniškių gatvės į Sviliškių gatvę, nes yra priparkuotas lėtėjimo juostoje, ir visiškai užstoja matomumą išvažiuojant iš Sviliškių gatvės į Justiniškių gatvę.<br>Pažeidimo data ir laikas: 2023-03-01 05:44<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2023-03-01 06:10:41",,"Jūsų pranešimas priimtas. Užfiksuoto administracinio nusižengimo teisena bus vykdoma Lietuvos Respublikos administracinių nusižengimų kodekse nustatyta tvarka ir terminais. Saugant asmens duomenų privatumą, detalesnė informacija apie transporto priemonės savininko (valdytojo) atžvilgiu priimtus sprendimus neskelbtina.",54.731674,25.219353,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",91303,,https://minio.vilnius.lt/vilnius/20230301_1677643844_606833546_20230301_1.jpg
290119,1,"Vilnius,Grigiškės",Internetu,"Justiniškių g. 144c, Vilnius 05269","OPEL ASTRA juodos spalvos, neleistinoje vietoje Justiniškių 144c Vilnius, be vairuotojo paliktas automobilis po ženklu draudžiama sustoti trukdo įvažiuoti iš Justiniškių gatvės į Sviliškių gatvę, nes yra priparkuotas lėtėjimo juostoje, ir visiškai užstoja matomumą išvažiuojant iš Sviliškių gatvės į Justiniškių gatvę.<br>Pažeidimo data ir laikas: 2023-03-01 05:44<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2023-03-01 06:10:41",,"Jūsų pranešimas priimtas. Užfiksuoto administracinio nusižengimo teisena bus vykdoma Lietuvos Respublikos administracinių nusižengimų kodekse nustatyta tvarka ir terminais. Saugant asmens duomenų privatumą, detalesnė informacija apie transporto priemonės savininko (valdytojo) atžvilgiu priimtus sprendimus neskelbtina.",54.731674,25.219353,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",91303,,https://minio.vilnius.lt/vilnius/20230301_1677643847_195257493_20230301_1.jpg
290120,1,"Vilnius,Grigiškės",Android,"Vydūno g. 17, 06206 Vilnius, Lietuva","Parkavimas ant saligatvio.<br>Pažeidimo data ir laikas: 2023-03-01 06:15<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2023-03-01 06:46:55",,"Jūsų pranešimas priimtas. Užfiksuoto administracinio nusižengimo teisena bus vykdoma Lietuvos Respublikos administracinių nusižengimų kodekse nustatyta tvarka ir terminais. Saugant asmens duomenų privatumą, detalesnė informacija apie transporto priemonės savininko (valdytojo) atžvilgiu priimtus sprendimus neskelbtina.",54.707069,25.183464,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",80402,,https://minio.vilnius.lt/vilnius/20230301_1677646015_575594190.jpeg
290120,1,"Vilnius,Grigiškės",Android,"Vydūno g. 17, 06206 Vilnius, Lietuva","Parkavimas ant saligatvio.<br>Pažeidimo data ir laikas: 2023-03-01 06:15<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2023-03-01 06:46:55",,"Jūsų pranešimas priimtas. Užfiksuoto administracinio nusižengimo teisena bus vykdoma Lietuvos Respublikos administracinių nusižengimų kodekse nustatyta tvarka ir terminais. Saugant asmens duomenų privatumą, detalesnė informacija apie transporto priemonės savininko (valdytojo) atžvilgiu priimtus sprendimus neskelbtina.",54.707069,25.183464,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",80402,,https://minio.vilnius.lt/vilnius/20230301_1677646016_1891858248.jpeg
290120,1,"Vilnius,Grigiškės",Android,"Vydūno g. 17, 06206 Vilnius, Lietuva","Parkavimas ant saligatvio.<br>Pažeidimo data ir laikas: 2023-03-01 06:15<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2023-03-01 06:46:55",,"Jūsų pranešimas priimtas. Užfiksuoto administracinio nusižengimo teisena bus vykdoma Lietuvos Respublikos administracinių nusižengimų kodekse nustatyta tvarka ir terminais. Saugant asmens duomenų privatumą, detalesnė informacija apie transporto priemonės savininko (valdytojo) atžvilgiu priimtus sprendimus neskelbtina.",54.707069,25.183464,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",80402,,https://minio.vilnius.lt/vilnius/20230301_1677646018_660633252.jpeg
